cadence,x,y
98288,688.697378,806.471326
98289,688.733338,806.450503
98290,688.022206,806.842309
98291,687.907507,806.937397
98292,687.960268,806.894053
98293,688.000226,806.870658
98294,688.079268,806.826217
98295,688.118208,806.809520
98296,688.179086,806.791047
98297,688.234012,806.724717
98298,688.287941,806.705549
98299,688.365952,806.654618
98300,688.404150,806.635487
98301,688.451194,806.618472
98302,688.540347,806.547045
98303,688.594030,806.520281
98304,688.687150,806.488377
98305,688.728376,806.446885
98306,688.782715,806.414673
98307,688.845865,806.375814
98308,688.870339,806.343573
98309,688.955600,806.287033
98310,689.001381,806.257554
98311,689.041924,806.233583
98312,689.086687,806.205426
98313,689.146320,806.187967
98314,687.955079,806.883766
98315,687.872126,806.943493
98316,687.916879,806.914444
98317,687.965038,806.887429
98318,688.000399,806.875931
98319,688.073329,806.837728
98320,688.169081,806.794810
98321,688.224302,806.762727
98322,688.295275,806.706744
98323,688.365163,806.658924
98324,688.434467,806.634100
98325,688.541897,806.547960
98326,688.040413,806.846364
98327,687.997104,806.880299
98328,688.071327,806.829632
98329,688.127273,806.804804
98330,688.230449,806.761603
98331,688.265145,806.721228
98332,688.332134,806.683286
98333,688.391034,806.637412
98334,688.465424,806.610786
98335,688.555765,806.545259
98336,688.641664,806.504545
98337,688.713292,806.467956
98338,688.083775,806.807346
98339,688.044430,806.855552
98340,688.132297,806.793407
98341,688.230204,806.765834
98342,688.285613,806.716941
98343,688.373677,806.659981
98344,688.437999,806.634241
98345,688.523273,806.575369
98346,688.592676,806.523683
98347,688.676075,806.492257
98348,688.754612,806.438974
98349,688.816220,806.388504
98350,688.106393,806.808858
98351,688.102195,806.820262
98355,688.476725,806.619744
98356,688.570007,806.534627
98357,688.638570,806.534918
98358,688.739238,806.447370
98359,688.806696,806.392696
98360,688.860730,806.367918
98361,688.950800,806.294775
98362,688.341325,806.679765
98363,688.355367,806.678275
98364,688.434163,806.644519
98365,688.510696,806.576505
98366,688.636884,806.528659
98367,688.707680,806.471683
98368,688.797519,806.404041
98369,688.867968,806.360462
98370,688.942986,806.306082
98371,689.043809,806.238930
98372,689.124192,806.191800
98373,689.223151,806.134029
98375,688.338060,806.679600
98376,688.450182,806.637619
98377,688.493736,806.593004
98378,688.557225,806.535160
98379,688.604500,806.522260
98380,688.652484,806.504247
98381,688.702248,806.477731
98382,688.743941,806.450920
98383,688.800485,806.398260
98384,688.850267,806.373562
98385,688.888134,806.341729
98386,688.206792,806.743792
98387,688.026546,806.860104
98388,688.091093,806.839872
98389,688.151217,806.810919
98390,688.204861,806.775670
98391,688.288074,806.723783
98392,688.330034,806.699844
98393,688.393471,806.645732
98394,688.449897,806.635906
98395,688.493249,806.612393
98396,688.579644,806.538772
98397,688.636763,806.522636
98398,688.059554,806.844014
98399,688.036828,806.853122
98400,688.080136,806.840480
98401,688.167294,806.799850
98402,688.241888,806.761074
98403,688.285339,806.729366
98404,688.361875,806.674896
98405,688.410399,806.653426
98406,688.469513,806.616669
98407,688.522888,806.577715
98408,688.589254,806.527903
98409,688.676551,806.498674
98410,688.073606,806.841188
98411,688.065713,806.842627
98412,688.113807,806.835294
98413,688.179699,806.800167
98414,688.268799,806.741681
98415,688.318500,806.678418
98416,688.391285,806.646820
98417,688.464011,806.637492
98418,688.540021,806.565525
98419,688.642650,806.524193
98420,688.689263,806.496318
98421,688.739732,806.459332
98422,687.993001,806.872432
98423,687.957293,806.915766
98424,688.009232,806.874066
98425,688.076427,806.836923
98426,688.156298,806.809314
98427,688.212962,806.779638
98428,688.276743,806.731602
98429,688.366910,806.685805
98430,688.417780,806.654920
98431,688.487737,806.608951
98432,688.569623,806.551098
98433,688.637994,806.527541
98434,688.201420,806.770695
98435,688.106277,806.822224
98436,688.201570,806.784981
98437,688.264159,806.742899
98438,688.333112,806.727801
