cadence,x,y
96060,1022.615903,932.808144
96061,1022.627052,932.815654
96062,1022.641992,932.810321
96063,1022.671893,932.803181
96064,1022.679889,932.814095
96065,1022.699344,932.820808
96066,1022.719935,932.813626
96067,1022.756461,932.818812
96068,1022.787317,932.818429
96069,1022.810439,932.811224
96071,1022.203470,932.851668
96072,1022.172376,932.786469
96073,1022.216985,932.797689
96074,1022.240637,932.804520
96075,1022.294804,932.864674
96076,1022.223165,932.897837
96077,1022.323729,932.804935
96078,1022.345781,932.807850
96079,1022.372021,932.815867
96080,1022.393066,932.813153
96081,1022.447110,932.816133
96082,1022.465078,932.814696
96083,1022.505700,932.807871
96084,1022.537927,932.796909
96085,1022.567093,932.810742
96086,1022.591410,932.799680
96087,1022.608251,932.806016
96088,1022.629648,932.809532
96089,1022.661221,932.815043
96090,1022.689926,932.829413
96091,1022.713118,932.821764
96092,1022.749892,932.813653
96093,1022.766848,932.806063
96094,1022.306633,932.814050
96095,1022.242821,932.901167
96096,1022.217250,932.885434
96097,1022.340240,932.795495
96098,1022.397902,932.806758
96099,1022.425643,932.810751
96100,1022.460164,932.807894
96101,1022.478996,932.810345
96102,1022.505798,932.815229
96103,1022.535889,932.807892
96104,1022.562710,932.813655
96105,1022.579746,932.811150
96106,1022.182784,932.795280
96107,1022.135870,932.787599
96108,1022.163640,932.791611
96109,1022.191185,932.814031
96110,1022.227020,932.863791
96111,1022.214535,932.809482
96112,1022.263190,932.802603
96113,1022.301421,932.858798
96114,1022.230342,932.905171
96115,1022.335616,932.786186
96116,1022.375825,932.807103
96117,1022.400618,932.821749
96118,1022.432166,932.814034
96119,1022.457483,932.813362
96120,1022.490039,932.816343
96121,1022.504447,932.814502
96122,1022.537439,932.818845
96123,1022.567198,932.803464
96124,1022.594397,932.798875
96125,1022.615431,932.808263
96126,1022.638146,932.806184
96127,1022.653059,932.806905
96128,1022.685657,932.813514
96129,1022.701631,932.829861
96130,1022.261274,932.792485
96131,1022.211728,932.899356
96132,1022.278499,932.859447
96133,1022.290504,932.839668
96134,1022.244309,932.918463
96135,1022.221488,932.896879
96136,1022.345595,932.792050
96137,1022.374577,932.800643
96138,1022.400915,932.813188
96139,1022.429373,932.814172
96140,1022.459691,932.815014
96141,1022.507780,932.809051
96142,1022.542216,932.805362
96143,1022.575421,932.807580
96144,1022.600204,932.807892
96145,1022.644541,932.826592
96146,1022.672640,932.810495
96147,1022.701201,932.818183
96148,1022.724275,932.811871
96149,1022.742464,932.815580
96150,1022.773116,932.817003
96151,1022.792276,932.825234
96152,1022.807981,932.826967
96153,1022.828568,932.815797
96154,1022.291425,932.785983
96155,1022.261331,932.809740
96156,1022.298249,932.814991
96157,1022.254935,932.918146
96158,1022.345356,932.798042
96159,1022.390695,932.810467
96160,1022.431020,932.814570
96161,1022.458963,932.818153
96162,1022.503222,932.815591
96163,1022.533245,932.805004
96164,1022.585998,932.803807
96165,1022.613456,932.801732
96167,1022.420360,932.813088
96168,1022.432949,932.825471
96169,1022.466643,932.829162
96170,1022.481778,932.826599
96171,1022.506732,932.823153
96172,1022.537271,932.819889
96173,1022.566440,932.819596
96174,1022.578880,932.815398
96175,1022.592741,932.818822
96176,1022.614037,932.830513
96177,1022.631009,932.831778
96178,1022.284315,932.863617
96179,1022.179888,932.785846
96180,1022.214191,932.874469
96181,1022.189112,932.887599
96182,1022.195856,932.880661
96183,1022.284731,932.870489
96184,1022.236269,932.897992
96185,1022.282443,932.891003
96186,1022.331045,932.805292
96187,1022.343007,932.803182
96188,1022.369369,932.813456
96189,1022.430055,932.809280
96190,1022.452314,932.813669
96191,1022.467034,932.809710
96192,1022.500136,932.811604
96193,1022.511315,932.806700
96194,1022.524762,932.813831
96195,1022.572744,932.792943
96196,1022.599688,932.799956
96197,1022.607743,932.818198
96198,1022.623474,932.806944
96199,1022.646265,932.816519
96200,1022.672707,932.823847
96201,1022.696840,932.823218
96202,1022.318856,932.793492
96203,1022.283497,932.842112
96204,1022.266072,932.908466
96205,1022.344897,932.801365
96206,1022.366359,932.819143
96207,1022.414456,932.813660
96208,1022.465520,932.792671
96209,1022.485035,932.809482
96210,1022.510064,932.808617
96211,1022.526875,932.798003
96212,1022.558129,932.810084
96213,1022.585292,932.804512
96214,1022.191943,932.809442
96215,1022.158137,932.780352
96216,1022.200890,932.804867
96217,1022.215008,932.808966
96218,1022.219851,932.914150
96219,1022.252392,932.927725
96220,1022.330229,932.783443
96221,1022.367966,932.806649
96222,1022.413966,932.819116
96223,1022.439582,932.808329
96224,1022.463442,932.821008
96225,1022.502042,932.825084
96226,1022.544213,932.810601
96227,1022.568929,932.811882
96228,1022.591686,932.800338
96229,1022.618675,932.819845
96230,1022.641252,932.818673
96231,1022.674726,932.823927
96232,1022.712741,932.820664
96233,1022.744161,932.826177
96234,1022.774609,932.821258
96235,1022.798478,932.836291
96236,1022.835818,932.828333
96237,1022.857759,932.825197
96238,1022.295993,932.804003
96239,1022.250025,932.805932
96240,1022.312670,932.865698
96241,1022.240414,932.890765
96242,1022.336859,932.803019
96243,1022.376436,932.816267
96244,1022.429345,932.818340
96245,1022.463383,932.822641
96246,1022.505662,932.815287
96247,1022.531439,932.819051
96248,1022.582232,932.813757
96249,1022.607042,932.817424
96250,1022.199931,932.796848
96251,1022.041688,932.800374
96252,1022.080081,932.813047
96253,1022.100482,932.800857
96254,1022.144576,932.791370
96255,1022.169601,932.801042
96256,1022.157560,932.870816
96257,1022.237176,932.796223
96258,1022.295648,932.825352
96259,1022.249388,932.907582
96260,1022.364156,932.808084
96261,1022.424314,932.817260
96263,1022.063278,932.777006
96264,1022.107286,932.788421
96265,1022.134404,932.796118
96266,1022.154103,932.809600
96267,1022.176707,932.812270
96268,1022.219149,932.801072
96269,1022.265560,932.824154
96270,1022.278643,932.844817
96271,1022.248929,932.909578
96272,1022.336214,932.796120
96273,1022.370085,932.808314
96274,1022.389762,932.812780
96275,1022.423604,932.819495
96276,1022.452343,932.817967
96277,1022.476748,932.810527
96278,1022.527456,932.803470
96279,1022.554552,932.806296
96280,1022.581214,932.804490
96281,1022.616857,932.815959
96282,1022.631376,932.830707
96283,1022.663436,932.830657
96284,1022.721192,932.831682
96285,1022.765525,932.822257
96286,1022.338116,932.807718
96287,1022.246811,932.908858
96288,1022.348517,932.807708
96289,1022.372959,932.810210
96290,1022.425343,932.815872
96291,1022.462763,932.815009
96292,1022.506901,932.817303
96293,1022.546051,932.813381
96294,1022.581981,932.805737
96295,1022.612537,932.818574
96296,1022.656641,932.830991
96297,1022.720066,932.820548
96298,1022.274270,932.790568
96299,1022.265943,932.823737
96300,1022.284915,932.831205
96301,1022.249881,932.907316
96302,1022.340864,932.804767
96303,1022.371775,932.815903
96304,1022.428567,932.803063
96305,1022.451143,932.818548
96306,1022.475918,932.823630
96307,1022.515207,932.810056
96308,1022.561924,932.801050
96309,1022.596530,932.815805
96310,1022.181870,932.813950
96311,1022.142245,932.781475
96312,1022.190275,932.794363
96313,1022.212467,932.903985
96314,1022.260771,932.827271
96315,1022.285560,932.871041
96316,1022.249243,932.911483
96317,1022.354605,932.810475
96318,1022.394186,932.823167
96319,1022.443814,932.820050
96320,1022.488074,932.809701
96321,1022.516894,932.823306
96322,1022.556813,932.803629
96323,1022.580329,932.802460
96324,1022.627588,932.813250
96325,1022.659229,932.818248
96326,1022.708076,932.822141
96327,1022.751190,932.827534
96328,1022.786278,932.829221
96329,1022.836106,932.831353
96330,1022.858356,932.826776
96331,1022.885034,932.825265
96332,1022.912108,932.839805
96333,1022.947304,932.840043
96334,1022.392355,932.803209
96335,1022.241485,932.897609
96336,1022.381559,932.812598
96337,1022.435213,932.807965
96338,1022.494311,932.815810
96339,1022.532254,932.810224
96340,1022.584735,932.812889
96341,1022.630539,932.815546
96342,1022.696078,932.819826
96343,1022.738503,932.829239
96344,1022.785741,932.826494
96345,1022.816229,932.831708
96346,1022.184372,932.787300
96347,1022.128882,932.796249
96348,1022.190115,932.836736
96349,1022.213750,932.891830
96350,1022.296090,932.805546
96351,1022.343121,932.806164
96352,1022.405223,932.813721
96353,1022.463688,932.813122
96354,1022.497749,932.821883
96355,1022.544328,932.816310
96356,1022.592827,932.814816
96357,1022.621859,932.805977
96360,1022.183939,932.898532
96361,1022.247228,932.808022
96362,1022.257058,932.895735
96363,1022.318885,932.798018
96364,1022.349012,932.819546
96365,1022.388096,932.825052
96366,1022.418957,932.830200
96367,1022.457588,932.809809
96368,1022.483468,932.814947
96369,1022.532933,932.809100
96370,1022.395952,932.831897
96371,1022.149685,932.778430
96372,1022.187831,932.796442
96373,1022.240770,932.893356
96374,1022.260964,932.851648
96375,1022.284740,932.864122
96376,1022.214038,932.885017
96377,1022.259413,932.887659
96378,1022.357593,932.801045
96379,1022.383117,932.806930
96380,1022.411829,932.808221
96381,1022.438643,932.826360
96382,1022.478202,932.820843
96383,1022.509789,932.802010
96384,1022.558908,932.799902
96385,1022.600236,932.799879
96386,1022.640277,932.810303
96387,1022.674621,932.796651
96388,1022.695772,932.820199
96389,1022.735958,932.825646
96390,1022.768099,932.817453
96391,1022.795426,932.831195
96392,1022.842620,932.826720
96393,1022.877247,932.812666
96394,1022.445842,932.811759
96395,1022.407847,932.806385
96396,1022.456423,932.794760
96397,1022.495745,932.817468
96398,1022.527318,932.801834
96399,1022.592477,932.807743
96400,1022.630141,932.799323
96401,1022.654049,932.814440
96402,1022.687653,932.813996
96403,1022.708934,932.803042
96404,1022.739507,932.832260
96405,1022.772459,932.827931
96406,1022.359434,932.805250
96407,1022.270349,932.898341
96408,1022.353146,932.811351
96409,1022.365242,932.831876
96410,1022.408421,932.814849
96411,1022.459369,932.802644
96412,1022.485255,932.807027
96413,1022.504836,932.797617
96414,1022.535159,932.806899
96415,1022.554162,932.809655
96416,1022.572195,932.806804
96417,1022.620628,932.812584
96418,1022.195693,932.801263
96419,1022.119766,932.881225
96420,1022.116402,932.909214
96421,1022.082323,932.798317
96422,1022.092427,932.791163
96423,1022.090193,932.791991
96424,1022.121613,932.788513
96425,1022.145192,932.791262
96426,1022.154601,932.798209
96427,1022.174788,932.802636
96428,1022.231109,932.872213
96429,1022.173627,932.896206
96430,1022.236931,932.831691
96431,1022.251795,932.802773
96432,1022.280944,932.802824
96433,1022.249064,932.898999
96434,1022.339075,932.803881
96435,1022.373728,932.811643
96436,1022.392105,932.837196
96437,1022.432557,932.812882
96438,1022.473023,932.823820
96439,1022.514824,932.818057
96440,1022.561024,932.816600
96441,1022.606291,932.822340
96442,1022.645871,932.825444
96443,1022.677407,932.829546
96444,1022.717916,932.831541
96445,1022.775432,932.827504
96446,1022.815528,932.830443
96447,1022.857481,932.831992
96448,1022.888956,932.831659
96449,1022.952189,932.848660
96450,1023.000005,932.857959
96451,1023.046298,932.835299
96452,1023.100250,932.838262
96453,1023.136643,932.849684
96455,1022.441589,932.822547
96456,1022.505351,932.819752
96457,1022.538524,932.801713
96458,1022.577690,932.797268
96459,1022.608433,932.803942
96460,1022.624198,932.813633
96461,1022.649010,932.832747
96462,1022.696245,932.832923
96463,1022.741354,932.835208
96464,1022.775688,932.822991
96465,1022.808575,932.822738
96466,1022.317453,932.811703
96467,1022.239309,932.829342
96468,1022.238018,932.811139
96469,1022.287866,932.867778
96470,1022.325667,932.803863
96471,1022.364157,932.833460
96472,1022.401407,932.818388
96473,1022.429010,932.801073
96474,1022.457217,932.805297
96475,1022.462234,932.824254
96476,1022.493403,932.813439
96477,1022.512871,932.833349
96478,1022.351538,932.876390
96479,1022.001342,932.792071
96480,1022.041438,932.786231
96481,1022.057479,932.793086
96482,1022.079585,932.790604
96483,1022.086194,932.802085
96484,1022.110228,932.794403
96485,1022.141057,932.794366
96486,1022.155968,932.782162
96487,1022.188155,932.811843
96488,1022.231055,932.880682
96489,1022.258981,932.815153
96490,1022.269763,932.814515
96491,1022.294540,932.879416
96492,1022.324391,932.802474
96493,1022.355249,932.803205
96494,1022.370234,932.824616
96495,1022.397641,932.810661
96496,1022.435923,932.814843
96497,1022.481843,932.811327
96498,1022.532056,932.805039
96499,1022.561935,932.801654
96500,1022.591160,932.804788
96501,1022.623676,932.819329
96502,1022.151330,932.798853
96503,1022.098017,932.794716
96504,1022.124189,932.795734
96505,1022.146673,932.807494
96506,1022.167351,932.797611
96507,1022.217624,932.794433
96508,1022.247137,932.895505
96509,1022.246312,932.803574
96510,1022.267327,932.793805
96511,1022.251624,932.920516
96512,1022.165422,932.923255
96513,1022.345164,932.801914
96514,1022.378668,932.818488
96515,1022.427177,932.811061
96516,1022.451046,932.813051
96517,1022.484247,932.822580
96518,1022.520464,932.805153
96519,1022.555538,932.807455
96520,1022.585054,932.800362
96521,1022.607488,932.821027
96522,1022.642902,932.813825
96523,1022.663996,932.826138
96524,1022.699136,932.829255
96525,1022.738047,932.839812
96526,1022.159265,932.814638
96527,1022.128819,932.786241
