cadence,x,y
95822,4205.400911,2047.916649
95823,4205.386481,2047.936405
95824,4205.415084,2047.914319
95825,4205.442955,2047.997024
95826,4205.548712,2047.867597
95827,4205.548620,2047.933581
95828,4205.630603,2047.916448
95829,4205.628901,2047.859138
95830,4205.685682,2047.820534
95831,4205.705844,2047.833234
95832,4205.760102,2047.850461
95833,4205.762183,2047.813091
95834,4205.826705,2047.860456
95835,4205.838026,2047.831801
95836,4205.850725,2047.769352
95837,4205.873279,2047.808569
95838,4205.916542,2047.729295
95839,4205.956506,2047.781526
95840,4205.992042,2047.718260
95841,4206.040529,2047.687938
95842,4205.413533,2047.937395
95843,4205.428913,2048.151586
95844,4205.046904,2048.860783
95845,4205.221333,2048.822294
95846,4205.443796,2047.896616
95847,4205.434714,2048.025814
95848,4205.511259,2047.936921
95849,4205.534890,2047.915430
95850,4205.558520,2047.941939
95851,4205.635380,2047.885925
95852,4205.642923,2047.867273
95853,4205.680767,2047.816268
95854,4205.744053,2047.824593
95855,4205.771379,2047.836009
95856,4205.783822,2047.835507
95857,4205.861714,2047.893975
95858,4205.852163,2047.766635
95859,4205.882609,2047.792328
95860,4205.951153,2047.749187
95861,4205.974716,2047.775755
95862,4206.029636,2047.687787
95863,4206.053528,2047.678659
95864,4206.064851,2047.652727
95865,4206.106648,2047.680048
95866,4205.443521,2047.994440
95867,4205.424767,2047.880273
95868,4205.413218,2047.900116
95869,4205.485091,2048.026049
95870,4205.533904,2048.008551
95871,4205.538605,2047.940963
95872,4205.584172,2047.952729
95873,4205.670172,2047.843189
95874,4205.682092,2047.904807
95875,4205.752891,2047.811517
95876,4205.769744,2047.813912
95877,4205.788370,2047.769247
95880,4205.185728,2047.971056
95881,4205.209446,2047.973256
95882,4205.195088,2048.056045
95883,4205.222741,2048.058386
95884,4205.230337,2048.060085
95885,4205.253995,2048.072205
95886,4205.399137,2048.094087
95887,4205.414267,2048.954607
95888,4205.296767,2048.027002
95889,4205.333809,2048.026500
95890,4205.291801,2048.736651
95891,4205.523584,2048.262158
95892,4204.897272,2048.920804
95893,4205.407323,2047.919026
95894,4205.421666,2047.861275
95895,4205.384091,2047.920844
95896,4205.421651,2047.916959
95897,4205.500821,2047.942253
95898,4205.537551,2048.005296
95899,4205.552566,2047.959581
95900,4205.595071,2047.954531
95901,4205.615551,2047.951794
95902,4205.630804,2047.892413
95903,4205.668198,2047.905309
95904,4205.724790,2047.934017
95905,4205.728489,2047.877220
95906,4205.780286,2047.776982
95907,4205.818549,2047.800882
95908,4205.852031,2047.837478
95909,4205.857371,2047.792272
95910,4205.894464,2047.839077
95911,4205.899425,2047.795826
95912,4205.904090,2047.806423
95913,4205.934029,2047.777095
95914,4205.448604,2048.235222
95915,4205.266075,2048.079718
95916,4205.308800,2048.060977
95917,4205.498711,2048.578186
95918,4205.327559,2047.943549
95919,4205.559218,2048.489461
95920,4205.449696,2048.194518
95921,4205.310187,2048.907260
95922,4205.041406,2049.049977
95923,4205.401003,2047.912094
95924,4205.449144,2047.974269
95925,4205.495402,2047.962424
95926,4205.507571,2047.969928
95927,4205.549883,2047.947784
95928,4205.590663,2047.962196
95929,4205.641954,2047.936000
95930,4205.670890,2047.885587
95931,4205.751161,2047.810510
95932,4205.769606,2047.787009
95933,4205.824984,2047.818443
95934,4205.861334,2047.840547
95935,4205.904209,2047.869097
95936,4205.914794,2047.732179
95937,4205.943695,2047.783534
95938,4205.633268,2048.587317
95939,4205.440942,2047.984417
95940,4205.559695,2047.887682
95941,4205.664478,2047.903413
95942,4205.649191,2047.796441
95943,4205.628345,2047.937075
95944,4205.738494,2047.831918
95945,4205.794030,2047.791910
95946,4205.852090,2047.831976
95947,4205.867760,2047.782642
95948,4205.879992,2047.749926
95949,4205.945050,2047.777811
95950,4205.437762,2047.913588
95951,4205.292539,2048.692846
95952,4205.442460,2048.046259
95953,4205.079650,2048.873211
95954,4205.439357,2047.982236
95955,4205.468549,2047.921247
95956,4205.502686,2047.969118
95957,4205.554822,2048.018314
95958,4205.682784,2048.001225
95959,4205.683094,2047.944327
95960,4205.760094,2047.800022
95961,4205.774909,2047.773722
95962,4205.795925,2047.803607
95963,4205.878260,2047.761612
95964,4205.907442,2047.841446
95965,4205.929569,2047.754163
95966,4206.011680,2047.758363
95967,4206.061295,2047.684686
95968,4206.101942,2047.721832
95969,4206.096780,2047.664411
95970,4206.136227,2047.645145
95971,4206.229600,2047.587242
95972,4206.207616,2047.610872
95973,4206.243115,2047.641907
95975,4205.502413,2048.058555
95976,4205.243819,2048.014739
95977,4205.493968,2048.419514
95978,4205.472499,2048.480813
95979,4205.510142,2048.294493
95980,4205.495746,2048.559217
95981,4205.123781,2048.974935
95982,4205.405528,2047.918870
95983,4205.438504,2047.934730
95984,4205.429480,2047.980624
